lambda,transmittance,rsr,tau_wvp,tau_other_gas
4.095925,0.64135873,0.9626554329575031,0.018059844,0.42610636
4.09762,0.64419264,0.9640203575308406,0.020401767,0.41935596
4.099315,0.64600235,0.9653853014561372,0.017784186,0.419168
4.10101,0.64266056,0.9668160832664041,0.01893456,0.423204
4.102705,0.63227814,0.9714960786413755,0.02933734,0.4290884
4.1043997,0.6368459,0.9765811583729457,0.019187275,0.43204027
4.1060953,0.6358759,0.9816691180344527,0.017775627,0.43497613
4.10779,0.63144743,0.9867538393867051,0.018481102,0.4412594
4.1094847,0.6278727,0.9890399653995741,0.018304527,0.44711345
4.1111803,0.6271233,0.9871737985352906,0.017721817,0.44889015
4.112875,0.6203816,0.9852918816506784,0.017829893,0.45959058
4.1145697,0.6176453,0.9834099721184676,0.024095928,0.45774493
4.1162653,0.6115338,0.9801819758179144,0.02281478,0.4689702
4.11796,0.6132604,0.966869539041769,0.017756447,0.4712093
4.1196547,0.61181885,0.9511570950735652,0.017617328,0.47370178
4.1213503,0.6057319,0.9354357870234343,0.017646302,0.4836714
4.123045,0.60294694,0.9197174481639208,0.017669484,0.48825657
4.12474,0.5971718,0.8959336924348925,0.017856676,0.4976938
4.1264353,0.5890171,0.8618159317104134,0.021754619,0.50754523
4.12813,0.58483964,0.8276695177366378,0.025365856,0.5110518
4.129825,0.5829382,0.7935134887344327,0.018632032,0.5210421
4.13152,0.58104056,0.7596223490927067,0.01823394,0.52470064
4.133215,0.57316154,0.7273209722519833,0.017783845,0.53880364
4.13491,0.5683523,0.6954283613819988,0.01822773,0.5467862
4.136605,0.5633817,0.6635447143558686,0.019086849,0.5547112
4.1383,0.5585733,0.6316457356576357,0.01855009,0.56381935
4.139995,0.5546633,0.5980830598870156,0.018279832,0.5711142
4.14169,0.54756975,0.5626618125913109,0.01784269,0.5844228
4.143385,0.5450764,0.5272285104125063,0.017965093,0.58886427
4.14508,0.53675824,0.4917952986914607,0.017936463,0.60427105
4.146775,0.53213876,0.45700242384390327,0.018514311,0.6123366
4.1484704,0.5213367,0.4272321313871918,0.01864791,0.6327112
4.150165,0.5184228,0.39815095810284784,0.018069535,0.6388947
4.1518598,0.506415,0.3690697884105024,0.018553864,0.66184497
4.1535554,0.49715692,0.3399820253706275,0.025325757,0.6735239
4.15525,0.49017176,0.3147903076709536,0.024068132,0.6889314
4.1569448,0.48399335,0.29351396849502126,0.023310497,0.70237374
4.15864,0.47358012,0.272231925779814,0.019085549,0.72834843
4.160335,0.4630192,0.25094987882822767,0.018985486,0.7510012
4.1620297,0.45201048,0.2298059473804692,0.018297056,0.77575266
4.163725,0.43627465,0.21404501227820769,0.018416848,0.8110664
4.16542,0.41432643,0.1983302553425749,0.019462164,0.8616389
4.167115,0.3924788,0.18261550746078356,0.01885978,0.916413
4.16881,0.36822298,0.16691234614140849,0.018405015,0.98066163
4.170505,0.3413813,0.15558702546155637,0.018949674,1.0558054
4.1722,0.3083572,0.1480976226452537,0.020465804,1.1560304
4.173895,0.27135035,0.14061403395170471,0.01934954,1.2849951
4.17559,0.22957778,0.1331283702245601,0.019562121,1.4519513
4.177285,0.1810064,0.12599009866323935,0.026877087,1.6823459
4.17898,0.12900458,0.12076925372036283,0.02199323,2.0259142
4.180675,0.076924056,0.11575976206979173,0.018688248,2.5462484
4.18237,0.036387343,0.11075027818397126,0.018906282,3.2946281
4.184065,0.012651892,0.10573352244756401,0.020498423,4.3494496
4.1857595,0.0029000628,0.1001240545976073,0.020861102,5.822162
4.187455,0.00035664733,0.09404106503937674,0.019745199,7.9190154
4.18915,1.8228238e-05,0.08796065374459698,0.021828108,10.89071
4.190845,3.5610998e-07,0.08187855329497813,0.020441117,14.827589
4.19254,1.6778712e-09,0.07557159549520104,0.020114992,20.185623
4.194235,1.4323978e-12,0.06845081276227177,0.019564131,27.252104
4.19593,1.1907221e-16,0.06119942261163949,0.02398501,36.642815
4.197625,1.2220524e-21,0.05394803301898849,0.021635117,48.13214
4.19932,2.4602662e-28,0.04670279989408584,0.01976077,63.552345
4.201015,4.389276e-37,0.04059862092893148,0.01913739,83.697365
4.20271,1e-44,0.03527396611135207,0.020337567,109.68436
4.204405,1e-44,0.029950790178186353,0.032654475,142.97527
4.2061,1e-44,0.024627344111230486,0.023078086,183.35486
4.207795,1e-44,0.02078675099289853,0.02151674,235.59528
4.2094903,1e-44,0.022618296905630067,0.01968703,300.06024
4.211185,1e-44,0.025004432706271628,0.019917844,377.99994
4.2128797,1e-44,0.027390600916918532,0.025934765,470.8473
4.2145753,1e-44,0.02985041082436042,0.031557713,577.7805
4.21627,1e-44,0.035145322174162066,0.024131175,692.6343
4.2179646,1e-44,0.033435229178888616,0.021642474,823.88275
4.2196603,1e-44,0.03170734131965631,0.020758087,966.8181
4.221355,1e-44,0.02998042336831955,0.025499808,976.28754
4.2230496,1e-44,0.02825353235906701,0.021003142,1165.9349
4.2247453,1e-44,0.026525636911145158,0.022245994,2230.3806
4.22644,1e-44,0.024798722870972706,0.029660523,1967.4725
4.2281346,1e-44,0.023071812593841355,0.022837944,2776.0344
4.2298303,1e-44,0.021343917852357227,0.020477667,3550.9055
4.231525,1e-44,0.01961700778317176,0.020801423,2696.8645
4.23322,1e-44,0.017889609217744438,0.02535515,2377.8948
4.2349153,1e-44,0.016162209059883866,0.021811849,3816.149
4.23661,1e-44,0.014435303578455277,0.020864397,3419.4067
4.238305,1e-44,0.012707911895168799,0.021952795,2109.737
