lambda,transmittance,rsr,tau_wvp,tau_other_gas
11.733,0.16515361,0.963151704787849,1.7986171,0.002261869
11.741,0.5364459,0.9632145605215185,0.62105787,0.0017317572
11.749,0.61272234,0.9644469233478768,0.487382,0.0024613505
11.757,0.6151641,0.9658601181055407,0.4840306,0.0018355057
11.765,0.43749943,0.967287702637302,0.82519805,0.0014820527
11.773,0.30064654,0.9687196106056662,1.1997063,0.0021139323
11.781,0.6026349,0.9701516834054386,0.5048499,0.0015938228
11.789,0.64419574,0.9715836031315525,0.43801054,0.0017421881
11.797,0.65051293,0.9730170052878436,0.42659467,0.0033993057
11.805,0.65356386,0.9744793981330424,0.4234095,0.0019055409
11.813,0.65249646,0.9771710761620014,0.4252745,0.001674989
11.821,0.6440235,0.9802712444140268,0.43787718,0.0021427532
11.829,0.6489475,0.9833826430629953,0.43106568,0.0013377485
11.837,0.6548553,0.986498240752366,0.42153186,0.0018090456
11.845,0.654309,0.9896141863543789,0.4222072,0.0019684306
11.853,0.6539288,0.9927297546403325,0.4233903,0.0013664626
11.861,0.6506935,0.9958448118569765,0.42780507,0.0019114049
11.869,0.63444597,0.9988942971471003,0.45315358,0.001849619
11.877,0.5122158,0.9982609447635875,0.6676629,0.0013461878
11.885,0.6023377,0.9954395473441628,0.5050602,0.0018768429
11.893,0.59112304,0.9925643386132637,0.5239312,0.0017995997
11.901,0.31741297,0.9896726387862261,1.1460825,0.0014692948
11.909,0.29437765,0.9867809507259595,1.2211752,0.0017165076
11.917,0.604651,0.9838896014792048,0.50133,0.0017738214
11.925,0.63733107,0.9809979367476971,0.44881588,0.0016501624
11.933,0.6308854,0.9780461283223318,0.4589668,0.0016642867
11.941,0.64435595,0.9719666173992388,0.4377149,0.0017890923
11.949,0.6448701,0.9628263876565372,0.43699595,0.0017103911
11.957,0.63878673,0.9536230963039631,0.44646758,0.0017172117
11.965,0.54022527,0.944397659340533,0.6139575,0.0018114719
11.973,0.57445085,0.935173322076776,0.55260676,0.0017340514
11.981,0.63947666,0.9259478792304991,0.444678,0.002427175
11.989,0.64252806,0.9167224481483018,0.44007817,0.0022666368
11.997,0.642841,0.9074891173357795,0.44026795,0.0015899468
12.005,0.63947,0.8978035687681769,0.44415107,0.0029644768
12.013,0.6400727,0.8873954999033759,0.44375864,0.0024148081
12.021,0.6408435,0.8769723369494281,0.44348952,0.0014805045
12.029,0.63806957,0.8665441967589433,0.44562477,0.0036830823
12.037,0.63170606,0.8561173172407274,0.456881,0.0024501025
12.045,0.6350721,0.8456891358498965,0.45152402,0.0024926877
12.053,0.6305717,0.8352609956267423,0.45485815,0.006270154
12.061,0.6259923,0.8248331043950697,0.46258244,0.005834618
12.069,0.59660405,0.8146118364846632,0.49804744,0.018454183
12.077,0.39324063,0.805019725751271,0.9106551,0.022678206
12.085,0.27821386,0.7954470955556093,1.2762752,0.0030904447
12.093,0.4772971,0.7858828722162583,0.7361906,0.003425675
12.101,0.6056452,0.7763203241733336,0.49429384,0.0071671573
12.109,0.5968999,0.766756624344635,0.5143415,0.0016639939
12.117,0.37859434,0.7571940468975301,0.9663473,0.0049424707
12.125,0.5313021,0.7476414764705882,0.62478596,0.007638294
12.133,0.6198778,0.7385470368619128,0.47632545,0.0019073982
12.141,0.62225634,0.7322992489527536,0.4660915,0.008311636
12.149,0.6194217,0.7260920110982552,0.47086036,0.0081085125
12.157,0.6140533,0.7199052831720688,0.48533934,0.002334195
12.165,0.6192704,0.7137208941934916,0.46605343,0.013159838
12.173,0.6222534,0.7075364934561337,0.46598557,0.008422163
12.181,0.6249555,0.7013528887221387,0.46702686,0.0030480847
12.189,0.61450344,0.69516649950943,0.46787846,0.01906218
12.197,0.6205302,0.6889641611854097,0.4690293,0.008151811
12.205,0.6227403,0.6816538991444309,0.4699945,0.0036312595
12.213,0.6079966,0.6743268684682052,0.47147948,0.026106551
12.221,0.6180787,0.6669871003297694,0.4732286,0.007910867
12.229,0.6182672,0.6596425630123355,0.47569323,0.005141462
12.237,0.5982008,0.652298037464097,0.47992414,0.03390458
12.245,0.59170896,0.6449543874110496,0.51624596,0.008494122
12.253,0.5933946,0.6375966643219892,0.5144218,0.007473893
12.261,0.55671155,0.6300287624131138,0.54396176,0.041746102
12.269,0.49649557,0.6123948668523456,0.6924441,0.007736687
12.277,0.18380606,0.5932489100065327,1.683485,0.010388906
12.285,0.19947793,0.5740257729684273,1.563151,0.04890099
12.293,0.43066472,0.5547790383173307,0.83457667,0.0078487145
12.301,0.5770653,0.5355345979442825,0.5361725,0.01362726
12.309,0.57105523,0.516287845644691,0.50592977,0.054339416
12.317,0.6021458,0.4970369686341234,0.49969578,0.007559837
12.325,0.59729254,0.47769762729851045,0.4985005,0.01684775
12.333,0.57167006,0.45447555128209793,0.49973723,0.05945623
12.341,0.5995416,0.42996813427805963,0.5039119,0.0076780785
12.349,0.5869303,0.4054291172797715,0.5119844,0.020864893
12.357,0.54624224,0.3808839526864424,0.5404482,0.06424466
12.365,0.45260617,0.3563417080891335,0.7845595,0.008173347
12.373,0.13434428,0.33179654350177334,1.9831138,0.024235232
12.381,0.42806387,0.3072553161083902,0.7798815,0.06860134
12.389,0.56032306,0.2827866333858694,0.56976074,0.009480956
12.397,0.49837452,0.2622206206778139,0.66930187,0.027101908
12.405,0.4329366,0.24397261927409308,0.7656097,0.07155395
12.413,0.5404888,0.22577976913918946,0.6054175,0.00986354
12.421,0.5593977,0.20760877449277848,0.5526336,0.028261088
12.429,0.50972015,0.18943563117922677,0.6004777,0.07341564
12.437,0.4027878,0.17126248198654934,0.89948654,0.009858813
12.445,0.08621621,0.1530914990999116,2.423314,0.02758208
12.453,0.117474906,0.1350173692005817,2.066444,0.07508526
12.461,0.44205993,0.12153763591694586,0.8061405,0.010169219
12.469,0.5279229,0.11253253566149476,0.6130308,0.025774192
12.477,0.51111406,0.10360839581469401,0.59543574,0.07572666
12.485,0.5395427,0.09471275237929337,0.6061995,0.010833908
12.493,0.5170645,0.08581605429902955,0.63643736,0.023150159
12.501,0.44499698,0.07691937386438645,0.73436165,0.07532601
12.509,0.3012546,0.06802373631102657,1.1875589,0.012240326
12.517,0.030107617,0.059172158516109095,3.4835243,0.019452322
12.525,0.029367683,0.05232004640763243,3.4567783,0.07108046
12.533,0.16127214,0.04865210936386982,1.8117484,0.012913498
12.541,0.1936797,0.04503237034624902,1.6259725,0.015577111
12.549,0.33307767,0.041429231516220764,1.0357977,0.063582234
12.557,0.17014939,0.037825645483308856,1.7589217,0.0121567
12.565,0.023624508,0.03422251253217787,3.7336667,0.011803774
12.573,0.21491924,0.03061892650245236,1.4860573,0.0514358
12.581,0.39793146,0.027028606609209634,0.90472734,0.016748259
12.589,0.29014608,0.023959433539267234,1.21951,0.017860543
12.597,0.102805845,0.022340016589355374,2.2190511,0.05586186
12.605,0.37559736,0.020738550381649325,0.9179351,0.061302193
12.613,0.4513852,0.019143834370018365,0.6525309,0.14290328
12.621,0.3346263,0.017549536344012177,0.68593705,0.40880373
12.629,0.17354079,0.015955428365280962,0.72021556,1.0311276
12.637,0.34659225,0.014361147981441811,0.5945567,0.46504965
12.645,0.5375745,0.012770868444824134,0.56890476,0.05178302
12.653,0.5555351,0.011308534160299904,0.5639717,0.023851732
12.661,0.55108887,0.010615090050282161,0.5712477,0.024611322
