lambda,transmittance,rsr,tau_wvp,tau_other_gas
9.918,0.5746975,0.01015006625680375,0.20847124,0.34544018
9.926661,0.55061597,0.011597242547517699,0.23933548,0.35738218
9.93532,0.60285985,0.013052279973288089,0.21399301,0.29207742
9.94398,0.60416466,0.014508778727497638,0.2094057,0.29450276
9.95264,0.5899406,0.01596511897228472,0.23289363,0.29483983
9.9613,0.5922145,0.01742191661520563,0.30478394,0.21910246
9.96996,0.6283211,0.01930928388187166,0.2347567,0.22994716
9.978621,0.64146465,0.021990150019926366,0.21068881,0.23331249
9.98728,0.6735902,0.02468175699974511,0.23376611,0.16136749
9.99594,0.60067225,0.02737438068726472,0.3318814,0.17782447
10.0046,0.63842446,0.030066686692271426,0.25858977,0.19016229
10.01326,0.6261526,0.032765541860064425,0.34653068,0.12163074
10.02192,0.697001,0.03694425881397005,0.22639836,0.13457018
10.0305805,0.7039094,0.042230491314786976,0.21480748,0.13629815
10.03924,0.7346615,0.047531875451570664,0.21567053,0.09267486
10.0479,0.7234908,0.052833881203325994,0.21980734,0.10386015
10.05656,0.7131957,0.0581352407451855,0.2277353,0.110264085
10.06522,0.75081545,0.06347638307854161,0.21618375,0.07041162
10.07388,0.7410963,0.07287237147364908,0.21531177,0.08431288
10.0825405,0.7407253,0.08335406550966097,0.21627198,0.08385353
10.0912,0.76096964,0.09384978716601258,0.2200756,0.053086072
10.09986,0.73753566,0.10434666639337012,0.2383519,0.066088915
10.10852,0.7535251,0.11484239511341737,0.22147861,0.06151434
10.11718,0.76560116,0.12566309567260564,0.22103754,0.046056356
10.12584,0.7587233,0.14534373878577844,0.22010589,0.056012105
10.1345,0.7625042,0.16512873843092063,0.22029676,0.050850417
10.14316,0.76511425,0.18493012684729945,0.22177537,0.045954816
10.15182,0.7637918,0.20473151149153015,0.22670451,0.042755514
10.1604805,0.71903217,0.22453350876267406,0.28030843,0.04954072
10.16914,0.7492279,0.24751027392595928,0.23448436,0.05422775
10.1778,0.758987,0.27954905950958936,0.23534393,0.040426623
10.18646,0.736351,0.3116866420525506,0.25913918,0.04690905
10.19512,0.74333084,0.3438366810037044,0.23632926,0.06028473
10.20378,0.7563492,0.37598670042172466,0.22874214,0.05050989
10.2124405,0.75553924,0.4081445750298014,0.23680405,0.043519393
10.2211,0.72930145,0.4433520291633156,0.24810849,0.067559645
10.22976,0.63336456,0.48181583951635865,0.39979663,0.056912623
10.23842,0.69503945,0.5202999695433221,0.32127234,0.042514443
10.24708,0.513803,0.5587885457649687,0.587157,0.07875821
10.25574,0.7240839,0.5972771455160236,0.27429068,0.048557248
10.2644005,0.6455968,0.6357292636234066,0.38424465,0.053335384
10.27306,0.57958674,0.6689261208765378,0.4676294,0.07781064
10.28172,0.7387235,0.6998449566413874,0.26709318,0.035738382
10.29038,0.61565924,0.7307249286597322,0.4088983,0.07616341
10.29904,0.66340315,0.7616082928579909,0.36372048,0.046651896
10.3077,0.7247193,0.7924916428144568,0.273427,0.04854376
10.31636,0.73740727,0.8231892606538642,0.24012716,0.06448776
10.32502,0.7641812,0.8395882277893078,0.24068305,0.028267384
10.33368,0.72324824,0.854686611143853,0.25430056,0.06970206
10.3423395,0.6767043,0.8697501272606788,0.36335114,0.027169853
10.351,0.6885288,0.8848153139031787,0.31909359,0.054104578
10.35966,0.7528065,0.8998805085342862,0.2602909,0.023656167
10.36832,0.7584072,0.9129903821858126,0.24268827,0.033846658
10.376981,0.77062786,0.9163159921787932,0.24280567,0.017743897
10.385639,0.77009493,0.9195352910348334,0.24437553,0.016865881
10.3942995,0.7610004,0.922743195671665,0.26435336,0.008767952
10.40296,0.76289546,0.9259511294839295,0.26447475,0.006159455
10.41162,0.7535337,0.9291587718444824,0.2805379,0.0024433879
10.42028,0.6969255,0.9320106287762812,0.34674898,0.014328001
10.428941,0.72759545,0.9343340768109938,0.30915362,0.008856493
10.437599,0.7578111,0.9366616165979722,0.25123578,0.026085217
10.4462595,0.7662969,0.9389899242578844,0.25151873,0.014666604
10.45492,0.7418073,0.9413182420439776,0.26455617,0.034109596
10.46358,0.6124204,0.9436479348902536,0.4687821,0.021554094
10.47224,0.6461343,0.9465056527390425,0.4001294,0.036618344
10.480901,0.70450693,0.9497244040500417,0.31931075,0.030946452
10.489559,0.5916641,0.9529548309534408,0.49226844,0.032547787
10.4982195,0.7252949,0.9561859538617752,0.2764372,0.04473964
10.50688,0.75240636,0.9594170866378787,0.2591768,0.025301753
10.51554,0.72488886,0.9626461542545991,0.26041004,0.061326854
10.5242,0.7550239,0.9661536274902346,0.2645408,0.016464999
10.532861,0.69560146,0.9697384520550898,0.28726617,0.075712144
10.541519,0.51906675,0.9733289681044635,0.6423458,0.013376847
10.5501795,0.5156351,0.9769202513427732,0.58773893,0.07461688
10.55884,0.7223961,0.9805115503420665,0.30629987,0.01888169
10.5675,0.71077555,0.98395341178728,0.29000077,0.05139765
10.57616,0.7226574,0.9854994362200566,0.28884515,0.035974838
10.584821,0.6643345,0.9870284374401315,0.38417864,0.02479098
10.59348,0.70596755,0.988555486487355,0.2875432,0.060642697
10.602139,0.755191,0.9900825360025743,0.26879314,0.011991398
10.6108,0.7141102,0.9916097311103371,0.26920882,0.067509025
