lambda,transmittance,rsr,tau_wvp,tau_other_gas
3.516,0.7896693,0.01025678470967236,0.21555088,0.020590222
3.5178702,0.8422696,0.011071238884656652,0.15226158,0.019393513
3.51974,0.8369774,0.011911784583865872,0.1518284,0.02612968
3.52161,0.88190925,0.01300624017409166,0.103810884,0.02185523
3.52348,0.7577417,0.014137030107902031,0.26951918,0.007893445
3.52535,0.90921307,0.015268162388319208,0.07206285,0.023112917
3.52722,0.7419768,0.016629330227234687,0.23280175,0.065635465
3.5290902,0.8010963,0.018285706347589015,0.18496576,0.03680835
3.5309598,0.8003539,0.01994238982358809,0.1710605,0.051640768
3.53283,0.7800704,0.02160326852028796,0.18220247,0.06616856
3.5347,0.7629064,0.02380640063750318,0.15935662,0.11126343
3.53657,0.6271455,0.026067785862821727,0.34870735,0.11786931
3.53844,0.8090053,0.028329026805597245,0.105856046,0.10609375
3.5403101,0.5656701,0.030908995928349208,0.43488258,0.13486183
3.5421798,0.69826436,0.034004733790106136,0.22215252,0.1370051
3.54405,0.68235564,0.03710325191570726,0.28162807,0.100576244
3.54592,0.7447259,0.040206000614390947,0.19736746,0.0973716
3.54779,0.7789201,0.044591349590256464,0.14658324,0.10326351
3.54966,0.7700785,0.04920808262264062,0.20750718,0.053755622
3.5515301,0.7733845,0.053825625036048645,0.22246085,0.03451809
3.5533998,0.63215804,0.05899211277274,0.39946777,0.059148077
3.55527,0.6065797,0.06530377318771544,0.4441484,0.055770658
3.5571399,0.7517167,0.07162002519306881,0.25591308,0.029482778
3.55901,0.73852223,0.0779467579404712,0.25729632,0.045807667
3.56088,0.8410103,0.08601507279559883,0.12156418,0.051587246
3.56275,0.9363939,0.09456009132883371,0.04367963,0.022039453
3.56462,0.87124026,0.10310442956722489,0.047497604,0.09033991
3.56649,0.77039635,0.11267368490446876,0.15255266,0.10829741
3.56836,0.60173297,0.12506388457520415,0.46395013,0.043991514
3.57023,0.64029115,0.13746760974796574,0.4145281,0.031304255
3.5721002,0.78624624,0.1499987943506349,0.12966529,0.110819936
3.57397,0.6304631,0.16646771910096486,0.3156402,0.14566052
3.57584,0.6037939,0.18458393887257213,0.418279,0.0862434
3.57771,0.85608226,0.20270063914854503,0.09305261,0.062336218
3.57958,0.89972395,0.2220661176970412,0.036936708,0.06873051
3.58145,0.68986046,0.2449391543943079,0.26652008,0.10474591
3.5833201,0.78081167,0.2680499460835382,0.1968984,0.050522834
3.58519,0.6334015,0.2912891957678858,0.37538803,0.08126275
3.58706,0.6767876,0.3184122076249936,0.30454567,0.08585217
3.58893,0.7276271,0.34767451793223025,0.28178146,0.0361852
3.5908,0.7812786,0.37694108957059325,0.18922773,0.057595633
3.59267,0.6257947,0.4068146650008929,0.41099826,0.05773465
3.59454,0.8055218,0.4387035479244449,0.18385,0.03241498
3.5964098,0.7684853,0.47080023987327957,0.23178653,0.0315473
3.59828,0.81920564,0.5029027237228401,0.1713322,0.028087944
3.6001499,0.71825415,0.533970993114403,0.29689243,0.03403939
3.60202,0.87743247,0.5643866171641987,0.10752241,0.023232868
3.60389,0.937384,0.5947970209698155,0.028696978,0.035965204
3.60576,0.8288439,0.624505010014659,0.10076939,0.08695402
3.6076298,0.6479875,0.6509241481503636,0.29523307,0.13865083
3.6095,0.80189824,0.6769927222784164,0.18491384,0.035859726
3.61137,0.7351075,0.7030546522638633,0.26929206,0.038446315
3.61324,0.6616031,0.7263646419024977,0.3781585,0.03493094
3.6151102,0.8432887,0.7474761218657527,0.15660183,0.013844067
3.61698,0.7139109,0.7685806526189018,0.32192266,0.015074519
3.61885,0.9031877,0.7888858482488167,0.0827002,0.019124731
3.62072,0.930827,0.8021873413143381,0.046145674,0.025536183
3.62259,0.9541948,0.8149172066324116,0.028565073,0.018322363
3.62446,0.89494735,0.8276429480718048,0.08062908,0.030361295
3.6263301,0.78665835,0.8380011200652296,0.14574705,0.094214186
3.6282,0.7296887,0.8459661670065259,0.24660087,0.06853632
3.63007,0.9066111,0.8539243558795934,0.08816488,0.00987689
3.63194,0.6859841,0.8618496943154723,0.36166674,0.015234176
3.63381,0.7586254,0.8657395543939032,0.2622627,0.013984422
3.63568,0.8304092,0.8694789715719897,0.15748985,0.028346742
3.63755,0.9416595,0.8732183639976054,0.037888296,0.02222327
3.63942,0.90039235,0.8762602596646927,0.08817429,0.016750291
3.64129,0.9459955,0.8784436384573207,0.038035624,0.017481849
3.6431599,0.929576,0.8806252367589616,0.062398016,0.010628716
3.64503,0.9005749,0.8828149982009438,0.06398517,0.040736694
3.6469,0.8213865,0.8855122082766367,0.030571375,0.16619006
3.64877,0.91412926,0.8882728402941086,0.037116997,0.052666318
3.65064,0.7737753,0.8910333157581108,0.23958442,0.016889276
3.65251,0.8048113,0.8939813856829362,0.20157878,0.015568558
3.6543798,0.86373025,0.8972318391574189,0.13478276,0.0117119765
3.65625,0.9414955,0.9004841308823527,0.051234886,0.00905086
3.6581202,0.95859706,0.9038266523912319,0.03069293,0.0115915425
3.65999,0.9074713,0.9088842242596454,0.08916864,0.007924712
3.66186,0.80932015,0.9143467525872625,0.20446005,0.0071007637
3.66373,0.85085976,0.9198092547587561,0.14468631,0.01682166
3.6656,0.9153556,0.9249355912909115,0.069163024,0.019279577
3.66747,0.66998607,0.929348754030699,0.2545519,0.1459465
3.6693401,0.7371441,0.9337581631584616,0.2785273,0.026444517
3.67121,0.5460623,0.9382715350994001,0.5957475,0.00927463
3.67308,0.36757645,0.9443743861246668,0.9945851,0.006239244
3.67495,0.34551018,0.9510343703840037,1.0530914,0.009642193
3.67682,0.47168297,0.9576952285133697,0.74561507,0.0058330577
3.67869,0.61470765,0.9637447515225583,0.47832415,0.008284375
3.68056,0.6573457,0.9683964708404987,0.407464,0.012081189
3.68243,0.62205577,0.9729733665387325,0.46637982,0.00834562
3.6843,0.77051073,0.9775071563730573,0.24754162,0.013160033
3.6861699,0.8644065,0.9811386559814453,0.10623534,0.039476726
3.68804,0.7720382,0.98434484041012,0.15564983,0.10307124
3.68991,0.8434915,0.9875505112118441,0.15558955,0.014615933
3.69178,0.7815618,0.9903514532108082,0.2338272,0.012633767
3.69365,0.8172109,0.9920569987003327,0.19596367,0.005894398
3.69552,0.87254,0.9936945448834812,0.12885925,0.007487554
3.6973898,0.9342943,0.9953255211438796,0.04698431,0.02097954
3.69926,0.9409496,0.9956086525909311,0.049620662,0.011244966
3.70113,0.9315718,0.9952380411533133,0.06068227,0.010199677
3.703,0.96532637,0.9948666568965239,0.029846301,0.0054426715
3.7048702,0.91971415,0.994015913043931,0.07566696,0.008025302
3.70674,0.9115804,0.9912169573879239,0.051483873,0.041091576
3.70861,0.8690005,0.9883042492828146,0.08522069,0.055190876
3.71048,0.7089567,0.9853939029915415,0.31546322,0.028497398
3.7123501,0.81033754,0.9828323440436757,0.19184877,0.018455608
3.71422,0.74376863,0.9804834554182165,0.27594462,0.020080667
3.7160902,0.910606,0.9781335752338636,0.068743266,0.024901606
3.71796,0.76509994,0.9756899640377943,0.2596364,0.008112441
3.71983,0.92956144,0.9725208934368137,0.065843485,0.0071988553
3.7217,0.9363924,0.9693439120699601,0.0599291,0.005791458
3.72357,0.9381894,0.9661623459478715,0.05289664,0.010906838
3.72544,0.9466574,0.9608675835677204,0.030848166,0.02396978
3.72731,0.931279,0.9539416154780108,0.032895964,0.03830043
3.7291799,0.8211406,0.947016470055659,0.17584853,0.021212354
3.73105,0.7621323,0.9401464718865111,0.24489552,0.026739562
3.73292,0.8719909,0.9352153616351523,0.113313824,0.023662487
3.73479,0.6448277,0.9303102567776734,0.42320803,0.015563944
3.73666,0.73668915,0.9254063707506969,0.28630155,0.019287828
3.73853,0.7983847,0.9221751476385789,0.21108045,0.014084196
3.7403998,0.85760146,0.9206067936866538,0.14014919,0.013466534
3.74227,0.7518121,0.9190412034740447,0.27349803,0.01177079
3.74414,0.93445766,0.9176780311109655,0.052992787,0.014796116
3.74601,0.94649255,0.9188436541055118,0.03615773,0.018834418
3.74788,0.95120627,0.9202766031431309,0.03232338,0.017701017
3.74975,0.77885735,0.9217095578262777,0.23100337,0.018923871
3.75162,0.81724054,0.9224519746728673,0.17961307,0.022208845
3.75349,0.8341495,0.922314794266712,0.16352549,0.017817048
3.7553601,0.7337824,0.9221715874899022,0.29908317,0.010459544
3.75723,0.8900049,0.9215844866320893,0.108658545,0.007869828
3.7591002,0.6925141,0.9164293496502256,0.35893917,0.00848756
3.7609699,0.7923065,0.9102393227694571,0.2227437,0.01006328
3.76284,0.75520355,0.9040477283795747,0.2656046,0.015163345
3.76471,0.7876574,0.8936427905853948,0.20849515,0.030196974
3.76658,0.77204853,0.8764324180209436,0.23966815,0.019039713
3.76845,0.9357008,0.8592013234570779,0.055369783,0.011089765
3.7703202,0.7527759,0.8413348609164516,0.26670775,0.01727989
3.7721899,0.8422092,0.8170462242071019,0.15444149,0.017285313
3.77406,0.72049063,0.7907905531836343,0.3064494,0.021373268
3.77593,0.86995226,0.7645382066864885,0.12631963,0.012997266
3.7778,0.9416259,0.7357188980505559,0.04421353,0.015933719
3.77967,0.9209517,0.7022556414516645,0.062390905,0.019956771
3.7815402,0.75553447,0.6686278882274082,0.26551357,0.014816403
3.7834098,0.8114843,0.6350353004673207,0.19251461,0.016375583
3.78528,0.72271657,0.601825011224457,0.30217034,0.022567779
3.78715,0.9296573,0.5687487490527193,0.056973875,0.015965428
3.78902,0.7122824,0.5356681704865873,0.31485274,0.024428051
3.79089,0.61622953,0.5031068466387569,0.46080053,0.02333514
3.79276,0.7813666,0.4717735259929893,0.22844306,0.018267818
3.7946298,0.7438548,0.44048226226542925,0.2727199,0.023189623
3.7965,0.93813294,0.40920524141654946,0.03980421,0.024059467
3.7983701,0.93617916,0.3814627729464587,0.028770516,0.037177883
3.80024,0.95118344,0.355034367035741,0.024050988,0.02599733
3.8021102,0.9392012,0.32860390466182976,0.04166783,0.021057788
3.8039799,0.8024368,0.3032369039223144,0.19379714,0.026305076
3.80585,0.9042249,0.28173203206876946,0.0813104,0.01936679
3.80772,0.8956463,0.2602774954540349,0.086360075,0.023849629
3.80959,0.71042347,0.23882954887994992,0.32267338,0.019220587
3.81146,0.7432475,0.22038235423074512,0.27731144,0.01941466
3.8133302,0.5424356,0.20339946136741754,0.5861427,0.025543235
3.8151999,0.78905773,0.18642312037757358,0.2201528,0.016762972
3.81707,0.78076226,0.17009776027149984,0.22593331,0.021551322
3.81894,0.9204797,0.15749959562249996,0.04587267,0.036987565
3.82081,0.9575423,0.14492290004113212,0.023350667,0.020034734
3.82268,0.96594286,0.13235060029290135,0.018379742,0.016270833
3.8245502,0.95462924,0.12181661987782659,0.02032463,0.02610759
3.8264198,0.9105148,0.11256060392761241,0.07516941,0.01857578
3.82829,0.84294665,0.1033044036381887,0.15449272,0.01635893
3.83016,0.9497497,0.09429547075696852,0.03280845,0.018748315
3.83203,0.9260613,0.08770046708180997,0.050744515,0.026070274
3.8339,0.65138906,0.0811212862310076,0.40463126,0.024016904
3.8357701,0.6573,0.07454158481036874,0.3932953,0.026319489
3.8376398,0.7822974,0.06888763829417541,0.21823688,0.027283398
3.83951,0.8908956,0.0639626875039491,0.079099566,0.036428437
3.84138,0.9405507,0.05904013104940342,0.020718107,0.04057155
3.84325,0.91463226,0.05427517524798887,0.04250824,0.046724938
3.8451202,0.80965716,0.05066783909474575,0.16364285,0.047501452
3.84699,0.9017956,0.04717952331652917,0.029270234,0.07409707
3.84886,0.92006767,0.0436912175463511,0.026242893,0.057065163
