lambda,transmittance,rsr,tau_wvp,tau_other_gas
2.25022,0.95301235,0.9067204918075225,0.007128977,0.040998403
2.250675,0.9390073,0.9063155401453465,0.006796003,0.056136053
2.2511299,0.9569023,0.9063913266607063,0.0068501276,0.03720385
2.251585,0.97179955,0.9076710093180044,0.0070419684,0.02156378
2.2520401,0.9627525,0.9091034519217898,0.0073696943,0.030589135
2.252495,0.94557434,0.9121133420573855,0.007915057,0.048047703
2.25295,0.9584048,0.9151232321929812,0.0071701794,0.0353149
2.253405,0.94370174,0.9178418501317412,0.007859616,0.050085504
2.25386,0.91448957,0.9205228831147361,0.008035749,0.08135344
2.254315,0.9205036,0.9245245617642573,0.009138623,0.07369581
2.25477,0.9482322,0.9291157999600138,0.024169147,0.028986704
2.2552252,0.94427073,0.9339890595398413,0.019189004,0.038153347
2.2556798,0.92656535,0.939144917143532,0.009436422,0.06683428
2.256135,0.9305456,0.9441222378083638,0.007889348,0.06409476
2.2565901,0.9096502,0.9486632900081747,0.007903024,0.08679205
2.257045,0.88642037,0.9532467614724203,0.008426996,0.11213706
2.2575,0.95115215,0.9582379881231077,0.010949029,0.039132223
2.257955,0.93160695,0.963231830720677,0.028773153,0.04207112
2.25841,0.93167984,0.968040439163949,0.015337338,0.055428725
2.2588649,0.96980137,0.9728290361194171,0.008867868,0.021796146
2.25932,0.9686714,0.9771503468224257,0.009464044,0.022365753
2.259775,0.95704573,0.9812711386615771,0.00836667,0.0355374
2.26023,0.9350168,0.9848664862811379,0.008588921,0.05860179
2.260685,0.9407116,0.9879440552273019,0.009350815,0.051767845
2.2611399,0.8766579,0.9906628880382308,0.009076703,0.122561805
2.261595,0.8711593,0.9925747295106884,0.020119738,0.11781066
2.2620502,0.8822551,0.9943990873197442,0.010884688,0.11438944
2.2625048,0.906049,0.9955158202298446,0.009741005,0.08892083
2.26296,0.97732013,0.9966337243333484,0.010707864,0.012233083
2.263415,0.9261693,0.9957469410278093,0.0128981825,0.06380009
2.26387,0.9076387,0.994667339302399,0.010680315,0.08622855
2.264325,0.9360757,0.992027256702512,0.009861186,0.05619777
