lambda,transmittance,rsr,tau_wvp,tau_other_gas
10.90381,0.726966,0.9612071246757277,0.3133038,0.005571628
10.91812,0.7285469,0.9513228260973609,0.31138885,0.0053142915
10.932429,0.6939514,0.941438287699659,0.35963416,0.005719339
10.94674,0.6777111,0.9315501109415223,0.38389596,0.005138235
10.96105,0.72105736,0.9216614151616416,0.32116893,0.0058675497
10.97536,0.6954422,0.91432092923836,0.35806796,0.005139255
10.98967,0.6091651,0.9148614838560163,0.48948678,0.0061792787
11.003981,0.44280565,0.9154259268761374,0.8083534,0.0062709088
11.01829,0.67408466,0.9159917714902011,0.38789505,0.006504505
11.032599,0.59562665,0.9165756702161846,0.51268995,0.0054513384
11.04691,0.68757796,0.917174083728328,0.36935082,0.005229323
11.06122,0.7162672,0.9215555303344728,0.3285181,0.005183706
11.07553,0.71221477,0.9279903346436472,0.33446762,0.00490817
11.08984,0.71498764,0.9344322139057506,0.33087033,0.004619656
11.104151,0.7153359,0.9408797105781327,0.32966834,0.005334631
11.11846,0.7143459,0.9473317791792899,0.33175823,0.004629817
11.13277,0.6891925,0.9533020075890511,0.36688158,0.0053531127
11.14708,0.68459964,0.9521286401074959,0.3733133,0.005607808
11.161389,0.69528675,0.9509325172296696,0.3547013,0.008729495
11.1757,0.7086678,0.949734917325777,0.3377297,0.006638498
11.19001,0.7074076,0.9485233667809689,0.3403553,0.0057928376
11.20432,0.6999277,0.9473062150237576,0.35003003,0.0067480584
11.21863,0.62396234,0.9442781978431931,0.46486408,0.0068013044
11.232941,0.62688136,0.9392075802815756,0.46063384,0.0063641574
11.24725,0.60031605,0.9341311574139218,0.50389844,0.0064006047
11.2615595,0.53745127,0.9290523096141006,0.6136446,0.007272675
11.27587,0.48927504,0.9239680975168632,0.7090315,0.005798995
11.290179,0.6783095,0.9188811672922998,0.3818893,0.0062624346
11.30449,0.6255972,0.9144424187684723,0.46308962,0.0059590098
11.3188,0.50834626,0.9101032386285033,0.67120945,0.005382899
11.333111,0.66080904,0.905765436928304,0.4090302,0.0052601183
11.34742,0.61663413,0.9014290342682809,0.47883025,0.0046492117
11.361731,0.6707305,0.8970918299693714,0.39537057,0.0040172804
11.37604,0.54995584,0.8935508299282884,0.5871496,0.010767914
11.390349,0.5786028,0.8919132271862146,0.54122645,0.0059126667
11.40466,0.6813633,0.8902782279381722,0.37991303,0.0037464558
11.41897,0.68087745,0.8886429708845198,0.3802169,0.0041561173
11.43328,0.68594307,0.8870092811316518,0.37279886,0.0041617136
11.44759,0.6829453,0.8853840848074248,0.3770905,0.0042500687
11.461901,0.65454894,0.8872020795371317,0.41895932,0.0048496304
11.47621,0.42402282,0.8905317371393375,0.8533273,0.004640734
11.49052,0.6273305,0.8938685378751351,0.46181005,0.004471942
11.50483,0.6769612,0.8972107947039979,0.38540655,0.004734729
11.519139,0.67735445,0.9005567640529516,0.38353118,0.006029429
11.53345,0.67296195,0.9041050588430694,0.39126575,0.0048006857
11.54776,0.5544883,0.9091119689919211,0.5854496,0.00425993
11.56207,0.47479644,0.9141146179179106,0.73882186,0.0060470644
11.57638,0.66239965,0.9191168283346925,0.40534636,0.0065398877
11.590691,0.672379,0.9241199761199027,0.39298812,0.0039450363
11.605,0.6735707,0.9291019954621285,0.39198253,0.0031799073
11.619309,0.66850424,0.9283850006476891,0.39984444,0.0028679874
11.63362,0.6353392,0.922347580322543,0.45109752,0.002498757
11.64793,0.60891277,0.916297591099872,0.4938035,0.0022767875
11.66224,0.6623393,0.910242848088467,0.40934536,0.0026317595
11.67655,0.6568028,0.9041757825225368,0.41828182,0.0020895875
11.690861,0.54037625,0.8981001908646095,0.6134768,0.0020130223
11.70517,0.34845144,0.8899537801824398,1.0516937,0.0025623806
11.7194805,0.3151214,0.8816266542410649,1.1521493,0.0026485333
11.73379,0.25733078,0.8732981536233382,1.3552535,0.0021397024
11.748099,0.5917184,0.8649669009095622,0.5224928,0.002231755
11.76241,0.49382883,0.8566350419842578,0.7039241,0.0016420896
11.77672,0.46209416,0.8513954259386005,0.7700983,0.0018882714
11.79103,0.64227635,0.8522234080077431,0.44047427,0.0022622843
11.80534,0.6526871,0.853071988259148,0.42452008,0.0021374365
11.819651,0.64705694,0.8539230554754084,0.4334158,0.001905116
11.83396,0.65235215,0.8547859981481378,0.42553806,0.001632657
11.848269,0.653905,0.8556428197200197,0.42309654,0.0016965853
11.86258,0.644623,0.8545243696380846,0.43728474,0.0018049749
11.876889,0.55986303,0.8527177677709638,0.5784889,0.0015739313
11.8912,0.56348366,0.8509076298823963,0.5718755,0.0017416003
11.90551,0.31813645,0.849096891365005,1.1435827,0.0016921462
11.919821,0.5965146,0.8472864755190763,0.5150005,0.0016509437
11.93413,0.63608056,0.8440041741102272,0.45065305,0.0017771684
11.948441,0.6434083,0.8328952124996303,0.43931904,0.001656871
11.96275,0.58057076,0.8217624533216761,0.5419043,0.0018393298
11.977059,0.60719746,0.8106294130778228,0.49686435,0.0020370448
11.99137,0.64217573,0.7994831059195548,0.4407973,0.0020960243
12.00568,0.64000344,0.7883355363108321,0.44364902,0.0026327306
12.01999,0.6400287,0.7771948349476435,0.44420597,0.002036186
12.0343,0.6344748,0.7660633687402439,0.45202643,0.002931266
12.048611,0.63232774,0.754931618925892,0.45418152,0.004165828
12.06292,0.6136659,0.7438030257762566,0.4783668,0.0099379355
12.07723,0.39852116,0.7326762459546636,0.9023614,0.01763327
12.09154,0.4388037,0.7215730701451619,0.81950873,0.00419429
12.105849,0.5842544,0.7135500652645458,0.5336569,0.0037617357
12.12016,0.45385528,0.7056422953060031,0.7835405,0.0064363442
12.13447,0.6113093,0.6977370669368398,0.48811588,0.004036282
12.14878,0.61853033,0.6898314570009864,0.47277522,0.0076337005
12.16309,0.61916083,0.6819295264578156,0.47055817,0.008831913
12.177401,0.6239143,0.677720008488973,0.46539113,0.006350988
12.1917095,0.6173497,0.6793686864171807,0.46826997,0.01404975
12.206019,0.61903197,0.6810310388970809,0.47026527,0.009333045
12.22033,0.61521274,0.6826947395620403,0.47319406,0.012593191
12.23464,0.60622036,0.6843657630309596,0.48093966,0.019572187
12.24895,0.5889073,0.6859938527603842,0.51850677,0.010979633
12.26326,0.5354368,0.6811457743445194,0.59991544,0.02475723
12.277571,0.25209305,0.6745488759552002,1.3585374,0.019419583
12.29188,0.3754429,0.6679465897411924,0.9610054,0.018643549
12.3061905,0.5732931,0.6613359701935737,0.52242196,0.03393627
12.3205,0.5972311,0.6547202423217312,0.4995166,0.015934711
12.334809,0.58484447,0.6456766446738973,0.5010652,0.035344053
12.34912,0.5790174,0.6272544933988168,0.5168513,0.02957134
12.36343,0.44449514,0.6088029115474818,0.786824,0.023992313
12.37774,0.31484255,0.5903498236044916,1.1085589,0.04712346
12.39205,0.5241218,0.5718825122146601,0.62458074,0.021450303
12.406361,0.4718843,0.5534053204967156,0.70563227,0.045389257
12.42067,0.54489225,0.5322062280099572,0.5718032,0.03536389
12.43498,0.41047886,0.5092671190687243,0.8615991,0.028831918
12.44929,0.13342045,0.48632379374421963,1.9628917,0.051357802
12.463599,0.4473162,0.4633808468449909,0.78290325,0.021586277
12.47791,0.5223477,0.4404339595668443,0.60072124,0.04870041
12.49222,0.50958115,0.4175803519441557,0.64344877,0.030717397
12.50653,0.33761168,0.3986343558859159,1.0532851,0.03257405
12.52084,0.04707589,0.37970599950959255,3.0132275,0.042767163
12.535151,0.15256393,0.3607780348953248,1.8594892,0.020681657
12.54946,0.27828705,0.34185470131898366,1.2376499,0.041452352
12.563769,0.08800359,0.3229353194002328,2.4109082,0.019469185
12.57808,0.3133222,0.30570395518470483,1.1303451,0.030178217
12.59239,0.21267861,0.29069378349655645,1.5144011,0.03357217
12.6067,0.3706173,0.27569045676958437,0.90440583,0.088179566
12.62101,0.3235117,0.2606888690712673,0.6923739,0.43614614
12.635321,0.3043318,0.24569220124127897,0.62505984,0.56457675
12.64963,0.5414063,0.23071727658585045,0.5673803,0.046204895
12.66394,0.556516,0.21868953164654337,0.5668093,0.019249773
12.67825,0.5602586,0.20724663475979946,0.5594377,0.019918844
12.692559,0.5352233,0.19580669393661948,0.6064233,0.01864757
12.70687,0.5282528,0.18436968732859338,0.60820806,0.029972171
12.72118,0.49714848,0.17293563059877334,0.6760949,0.022771394
12.73549,0.29714274,0.16175204490307896,1.1701797,0.043363072
12.7498,0.093064286,0.15132016280596192,2.3477976,0.026667431
12.764111,0.37724033,0.14089187457867208,0.92727447,0.04759825
12.7784195,0.49671504,0.13046525426173372,0.663788,0.035950653
12.79273,0.51274055,0.12003838880046455,0.6215655,0.04641985
12.80704,0.50871843,0.10961671866526776,0.62653756,0.04932294
12.821349,0.41971806,0.10057418953089833,0.8254885,0.042683408
12.83566,0.2675397,0.09225239093479994,1.2555091,0.0629784
12.84997,0.43586886,0.08393323767145311,0.78332806,0.04708589
12.864281,0.20216843,0.0756160323073882,1.5214071,0.07724707
12.87859,0.20877476,0.06730278534518144,1.5216093,0.0448902
12.8929,0.15694374,0.059121727520058634,1.764701,0.08716667
12.90721,0.39889374,0.05258556754904078,0.86044776,0.058612578
12.921519,0.47486684,0.046055107490169646,0.65839154,0.0863292
12.93583,0.48788244,0.039524035846086,0.6320158,0.08566477
12.95014,0.48445603,0.03299505227846063,0.634352,0.09037626
12.96445,0.45595974,0.02646831988261837,0.652867,0.1324838
12.97876,0.3250501,0.020362398845880418,1.0060078,0.11776776
12.993071,0.26491255,0.016310948948253325,1.192342,0.13601325
13.00738,0.24637586,0.014371113854564247,1.2830652,0.11783173
13.02169,0.3942612,0.012437747284860379,0.7442788,0.18646275
