lambda,transmittance,rsr,tau_wvp,tau_other_gas
0.62,0.9616974,0.7862265138724251,4.7338883e-05,0.039008055
0.622,0.96135587,0.7920271883791615,7.9655525e-05,0.039331004
0.624,0.9605248,0.7978280357616954,0.0002670558,0.04000841
0.626,0.9569791,0.8036287102684317,0.0022477028,0.041726023
0.628,0.932091,0.8069348717877817,0.0079141045,0.06241071
0.63,0.94126725,0.8077393299406054,0.0049150316,0.05561315
0.632,0.95161146,0.808543812068459,0.005781249,0.043817196
0.634,0.95900756,0.8093482702212828,0.004330663,0.037525695
0.636,0.96317065,0.8101527283741066,0.0037457338,0.033779003
0.638,0.9667874,0.8109572105019602,0.002874422,0.03090224
0.64,0.96910954,0.8117616686547839,0.0026460548,0.02873154
0.642,0.97094625,0.8125868812209186,0.0028230846,0.026661023
0.644,0.97062266,0.8187265696250043,0.004704419,0.02511313
0.646,0.95770395,0.824866441008419,0.019094884,0.02412168
0.648,0.9318839,0.8310061294125046,0.047282636,0.02326441
0.65,0.9502274,0.8371435271384413,0.028679473,0.02237446
0.652,0.9453256,0.8421893399572695,0.03455938,0.02166636
0.654,0.9575052,0.8472350024017029,0.022477394,0.020946734
0.656,0.95577157,0.8522808152205311,0.02502127,0.020215096
0.658,0.96475244,0.8573264776649645,0.016369425,0.019514306
0.66,0.97443914,0.8623722904837927,0.007006548,0.018886672
0.662,0.97957504,0.8674179529282261,0.0025674838,0.018068932
0.664,0.9810688,0.8724636153726595,0.0017837738,0.017328845
0.666,0.98211265,0.8778959125748041,0.0011164119,0.016932894
0.668,0.98373675,0.883717510802568,0.0005244966,0.015872348
0.67,0.984826,0.8895392825297127,0.00019397012,0.015096273
0.672,0.9855761,0.8953608807574766,8.351589e-05,0.0144454
0.674,0.9862463,0.9011826524846214,4.924613e-05,0.013799869
0.676,0.9868363,0.9070042507123852,7.025368e-05,0.013180789
0.678,0.9872402,0.9128258489401491,0.00017713323,0.012664803
0.68,0.98742473,0.9186476206672938,0.00044688865,0.012208106
0.682,0.98724747,0.92192448715176,0.001031527,0.011802984
0.684,0.9868831,0.9251930451814679,0.0016165121,0.011587126
0.686,0.9372335,0.9284615058022047,0.00217062,0.06265221
0.688,0.82189965,0.9317300638319126,0.0019223583,0.19421455
0.69,0.8760611,0.9349985244526494,0.0038414458,0.12847795
0.692,0.91637784,0.9382669850733861,0.029193573,0.05813292
0.694,0.8924955,0.9415355431030941,0.09425414,0.019479606
0.696,0.9223755,0.9445928119517839,0.07114874,0.009654125
0.698,0.9541951,0.9474404865018056,0.038678676,0.008208572
0.7,0.92411214,0.9502880761859488,0.07117409,0.007747833
0.702,0.9283244,0.9531357507359706,0.06701323,0.007360772
0.704,0.9491219,0.9559833404201138,0.045094986,0.0071230996
0.706,0.95419884,0.9588309301042571,0.04002922,0.006854
0.708,0.96571606,0.9616786046542788,0.028218368,0.006667069
0.71,0.97116333,0.9645088737537834,0.02275939,0.0065012486
0.712,0.9752991,0.9605714207993854,0.018665796,0.006345223
0.714,0.9680419,0.9566340851882433,0.02621104,0.006268905
0.716,0.91300017,0.9526966322338453,0.084837444,0.006181758
