lambda,transmittance,rsr,tau_wvp,tau_other_gas
3.58535,0.66871554,0.7826387920850353,0.31964394,0.08275256
3.5880249,0.68830687,0.7907814611604459,0.31389633,0.05962426
3.5907,0.75380117,0.7942628080001541,0.2282969,0.0543298
3.593375,0.6687123,0.8002841965569296,0.35711774,0.04528358
3.59605,0.8000777,0.804364819271417,0.19051293,0.032533433
3.598725,0.8036997,0.8047286143197204,0.1881544,0.030375108
3.6014,0.7951771,0.8029300702505169,0.20164488,0.027545484
3.604075,0.9193402,0.8059824337694339,0.03873371,0.045365267
3.60675,0.71195644,0.8127073404619849,0.2270699,0.11266875
3.609425,0.7776265,0.8193348387841428,0.19984253,0.05166637
3.6121001,0.7107013,0.8161064208481994,0.30005482,0.041448258
3.614775,0.7764152,0.8143106960399453,0.23549241,0.017575353
3.61745,0.7734122,0.817514113187183,0.24113305,0.01581006
3.620125,0.9237146,0.8176487718056709,0.055666048,0.023686143
3.6228,0.943025,0.81307880458092,0.037858956,0.020803576
3.6254752,0.83575034,0.8104883516176167,0.11419461,0.06523066
3.62815,0.75911325,0.8173123547914675,0.20961542,0.065988906
3.630825,0.8020327,0.821966807332172,0.20756629,0.013039672
3.6335,0.7550488,0.8230518379514753,0.2661828,0.014789995
3.6361752,0.86337143,0.8237838356083726,0.1189167,0.02799354
3.6388502,0.9221728,0.8185124660240629,0.06458386,0.016438805
3.6415248,0.938625,0.8088690300978919,0.047009878,0.016329417
3.6441998,0.91020757,0.8061694238752192,0.06944091,0.024641681
3.646875,0.8430327,0.806978972497524,0.03329721,0.13745232
3.64955,0.87167394,0.8093764324685414,0.10462403,0.03271569
3.652225,0.78788376,0.8095480458660358,0.22172433,0.016680527
3.6548998,0.88366884,0.8053173002307945,0.11266908,0.0110038165
3.657575,0.95526356,0.7984325192710934,0.03510065,0.010667302
3.66025,0.89240104,0.7935419886873594,0.10594718,0.007892513
3.662925,0.8292122,0.7911268555995709,0.17486854,0.012410646
3.6656,0.884528,0.7906868162774345,0.087805405,0.03489565
3.6682749,0.66645354,0.7947400941604149,0.31701538,0.088769466
3.67095,0.59942853,0.8062333586894651,0.50023854,0.011539989
3.673625,0.37374777,0.8238501153391985,0.97669107,0.0074831024
3.6763,0.396976,0.8443000797888545,0.91661596,0.007263808
3.678975,0.62797976,0.8619683688518418,0.45568785,0.009559471
3.68165,0.6320237,0.8767013426834166,0.4499093,0.00891912
3.684325,0.7643506,0.8922793035093357,0.25478053,0.013948122
3.687,0.81909937,0.9134467313763605,0.12155763,0.077992186
3.689675,0.82377136,0.9351464342358907,0.1636351,0.030227138
3.6923501,0.7810371,0.9361251961085061,0.23757707,0.009555565
