lambda,transmittance,rsr,tau_wvp,tau_other_gas
1.6068001,0.96035653,0.9310834100311279,0.00095743046,0.039493237
1.6074001,0.9475359,0.9348819221979869,0.0029930065,0.05089738
1.608,0.9378318,0.9389002914166389,0.007114431,0.057070214
1.6086,0.93515193,0.9422962296321755,0.007556712,0.0594895
1.6092,0.94165164,0.946114691812448,0.0013265377,0.058793373
1.6098001,0.9447364,0.950779082160433,0.0015011486,0.0553481
1.6104001,0.94146425,0.9548129695580312,0.009362987,0.05095592
1.611,0.9533754,0.9585315511391473,0.0023778717,0.04536866
1.6115999,0.9602078,0.963035629910951,0.0014735338,0.039132085
1.6121999,0.9677009,0.9679751278163509,0.0010903799,0.031741872
1.6128,0.9731654,0.9737870603198274,0.0021617,0.025039505
1.6134,0.96906084,0.9784337693564469,0.012265689,0.019162161
1.614,0.98306346,0.9824984244991184,0.001974085,0.015107551
1.6146,0.9852723,0.9856486392176234,0.0022461705,0.012591114
1.6151999,0.9885814,0.9887253006573508,0.00061008456,0.010874136
1.6158,0.9897941,0.9916554738664847,0.0010060553,0.009252264
1.6164,0.98296034,0.9942495091778472,0.009169442,0.008017038
1.617,0.98492384,0.9966757873791189,0.007952594,0.0072383494
1.6176,0.9933556,0.9964038362576653,0.00070286304,0.005963769
1.6182,0.99290514,0.9956832967298397,0.0016433364,0.005476817
1.6188,0.9818944,0.9940650753066345,0.013755375,0.004516134
1.6194,0.99429774,0.9909818812069167,0.0020577514,0.0036608041
1.62,0.9965454,0.987166196124735,0.0005461387,0.002914511
1.6206,0.9964111,0.9770566789143624,0.0005490716,0.0030462858
1.6212,0.99558157,0.9656373254875299,0.0013795968,0.003048653
1.6218001,0.9960741,0.9515949603993492,0.0013482725,0.0025853862
1.6224,0.9966788,0.9356169954462855,0.0012323557,0.0020943335
1.623,0.9969916,0.918670024820855,0.0010081222,0.0020048367
1.6236,0.9965052,0.8962215763409808,0.0004894108,0.0030114793
1.6242,0.99579895,0.8724396910965678,0.0014407438,0.0027691382
1.6248001,0.9926528,0.8459855373344207,0.0062912377,0.0010830872
1.6254001,0.9939317,0.8169428318546273,0.0037685032,0.0023182617
1.626,0.9949346,0.7866036440467097,0.0008577218,0.0042204796
1.6266,0.9975787,0.7517478488904592,0.0003739116,0.0020503248
1.6272,0.9959963,0.7168368493281073,0.00041278373,0.0035989424
1.6278001,0.9950577,0.6818084941812466,0.00087067496,0.004083879
1.6284,0.993723,0.6465756001990505,0.00039218267,0.0059046005
1.629,0.99641734,0.6112265047247832,0.00043257233,0.0031564985
1.6295999,0.9974286,0.5737671136229813,0.00045459642,0.0021200888
1.6301999,0.9929536,0.5365580746494242,0.0006463906,0.006424941
1.6308,0.9888792,0.49984312555908766,0.0016426048,0.009540435
1.6314,0.9954097,0.465132457937373,0.0016770677,0.0029237014
1.632,0.99103194,0.4314202676879824,0.006353753,0.0026548281
1.6326,0.9764781,0.4007560061232604,0.016818631,0.006984312
1.6331999,0.98603785,0.3709433693511283,0.0032073245,0.010853185
1.6338,0.994575,0.34282889541639067,0.0011343558,0.0043054377
1.6344,0.99492365,0.31661296247257664,0.0018027133,0.0032866055
1.635,0.9823934,0.29134334283940977,0.010524929,0.0072385115
1.6356,0.979395,0.26914563378925677,0.0020360763,0.018784266
1.6362,0.9947122,0.24775633263729063,0.0011701635,0.0041316226
1.6368,0.9923681,0.22798033391869452,0.0035370009,0.004124129
1.6374,0.98150635,0.20960708298839023,0.00066980335,0.017997002
1.638,0.97669953,0.19193305587837864,0.0017369378,0.021839302
1.6386,0.99399656,0.17666731456166915,0.0013092255,0.0047122687
1.6392,0.9789084,0.16211056039671037,0.0148961255,0.006421116
1.6398001,0.9708229,0.14896939659315953,0.018303424,0.011307765
1.6404,0.9531829,0.1370848370786657,0.002025703,0.045922767
1.641,0.9887605,0.12582705464880348,0.00087813643,0.010425074
1.6416,0.9863101,0.1161714331643545,0.004909453,0.008874938
1.6422,0.98361593,0.10689865382973063,0.0059816097,0.010538172
1.6428001,0.94661283,0.09838987035744602,0.003926237,0.050938927
1.6434001,0.98093015,0.09056531118732866,0.0008481778,0.01840584
1.644,0.9914325,0.08308190127478107,0.00069725816,0.007907154
1.6446,0.9920275,0.07675210500752476,0.002177554,0.005826941
1.6451999,0.9543306,0.0707890436607697,0.019747538,0.026997566
1.6458,0.94392294,0.06555518000691295,0.017931262,0.039779563
1.6464,0.9838822,0.06072685529989317,0.01168718,0.0045619877
1.647,0.99007446,0.05610079853969476,0.0041626506,0.0058125025
1.6475999,0.9848322,0.052149633962238234,0.004410045,0.010873984
1.6481999,0.94435,0.04839440915246252,0.006006294,0.051252127
1.6488,0.978247,0.045030522808731294,0.005626525,0.0163666
1.6494,0.9779178,0.041957209892317715,0.0093885185,0.012941213
1.65,0.9859438,0.03902883989619044,0.0045561916,0.009599677
1.6506,0.96409917,0.0365274201292598,0.0084238965,0.028137177
1.6511999,0.95892555,0.034135645065279566,0.0022728043,0.03966908
1.6518,0.9647253,0.03196278691541424,0.029124698,0.006787173
1.6524,0.975929,0.029991597081217916,0.020417783,0.003947587
1.653,0.9868767,0.02812100303762668,0.0088491915,0.004360884
1.6536,0.93157905,0.026461336375718843,0.032525495,0.038348645
1.6542,0.9861867,0.024865174979579997,0.003752408,0.010157268
1.6548,0.9851143,0.023395764128157682,0.010497992,0.0044995644
1.6554,0.9832795,0.022052181731145485,0.009447324,0.0074145086
1.656,0.9739851,0.020771348162987497,0.018596018,0.0077632917
1.6566,0.9690285,0.01963925582033042,0.009057178,0.02240408
1.6572,0.9728381,0.018549306074899796,0.02355023,0.003987357
1.6578001,0.97879654,0.017543450956372556,0.019819321,0.0016121481
1.6584,0.99354464,0.01662148088001919,0.0045476626,0.0019285516
1.659,0.99263227,0.015741335920928544,0.0027166556,0.0046783336
1.6596,0.9862709,0.014938597499824924,0.004816378,0.009007834
1.6602,0.99161464,0.014174193159810168,0.0071250843,0.0012956085
1.6608001,0.9933928,0.013486316680044297,0.0058275745,0.00080152845
1.6614001,0.9565211,0.01284046519381578,0.04299486,0.0014575352
